Spanish_Lemma,English_Lemma,Chinese_Lemma,POS,CEFR
dentadura,dentition,牙齿排列,NOUN,B2
representado,depicted,描绘的,ADJ,B2
descriptivo,depicting,描绘性的,ADJ,B2
deseabilidad,desirability,合意性,NOUN,Advanced
centro de detención,detention center,拘留所,NOUN,B2
determinado,determined definite,决定的,ADJ,B1
diablo,devil bastard,恶魔恶棍,NOUN,A2
diagonalmente,diagonally,对角线地,ADV,B2
dicción,diction,发音用词,NOUN,B2
relaciones diplomáticas,diplomatic relations,外交关系,NOUN,B2
director,director manager,主任经理,NOUN,A2
dirección,directorship,领导职务,NOUN,B1
aversión,dislike,反感厌恶,NOUN,B1
lúgubre,dismal,阴沉凄凉的,ADJ,B2
despacho,dispatch,发送公文,NOUN,B2
desanimado,dispirited,气馁的,ADJ,B2
insatisfacción,dissatisfaction,不满,NOUN,B2
disociación,dissociation,分离离解,NOUN,B2
documentación,documentation,文件资料,NOUN,B1
ahí abajo,down there,在下面,ADV,A2
docenas,dozens,数十个,NOUN,B1
vestido,dressed,穿着衣服的,ADJ,A1
agua potable,drinking water,饮用水,NOUN,A2
narcotraficante,drug dealer,毒贩,NOUN,B1
holandés,dutchman,荷兰人,NOUN,A1
orejas,ears,耳朵,NOUN,A1
escucha telefónica,eavesdropping,窃听,NOUN,B2
eclecticismo,eclecticism,折衷主义,NOUN,Advanced
eccema,eczema,湿疹,NOUN,B2
borde,edging,镶边边缘,NOUN,B1
redactor jefe,editor-in-chief,主编,NOUN,B2
empeño,effort bet,努力投注,NOUN,B2
sin esfuerzo,effortless,不费力的,ADJ,B2
egocentrismo,egocentrism,自我中心,NOUN,B2
egipcio,egyptian,埃及的,ADJ,A2
motor eléctrico,electric motor,电动机,NOUN,B1
energía eléctrica,electric power,电力,NOUN,B1
adelgazante,emaciating,使消瘦的,ADJ,B2
dirección de correo electrónico,email address,电子邮件地址,NOUN,A1
experiencia emocional,emotional experience,情感体验,NOUN,B1
expresión emocional,emotional expression,情感表达,NOUN,B1
emocionalmente,emotionally,在情绪上,ADV,B2
dotado,endowed,天资聪颖的,ADJ,B2
crisis energética,energy crisis,能源危机,NOUN,B2
política de aplicación,enforcement policy,执行政策,NOUN,B2
enormemente,enormously,巨大地,ADV,B2
entrada,entrance ticket,门票,NOUN,A1
extasiado,entranced,着迷狂喜的,ADJ,Advanced
época,epoch,时代纪元,NOUN,B1
trato igualitario,equal treatment,平等待遇,NOUN,B2
uniformemente,evenly,均匀地,ADV,B2
uno de cada dos,every other,每隔一个的,DET,B1
excepcionalidad,exceptionality,特殊性,NOUN,Advanced
excluyente,exclusionary,排他的,ADJ,B2
país ejemplar,exemplary country,典范国家,NOUN,B2
intercambio de experiencias,experience exchange,经验交流,NOUN,B1
centro de competencia,expertise center,专业中心,NOUN,B2
explicativo,explanatory,解释性的,ADJ,B2
explicable,explicable,可解释的,ADJ,B2
explosivos,explosives,炸药,NOUN,B2
expresividad,expressiveness,表现力,NOUN,B2
faccionalismo,factionalism,宗派主义,NOUN,Advanced
fáctico,factual,事实的,ADJ,B2
justo,fair decent,公平得体的,ADJ,B1
círculo familiar,family circle,家庭圈子,NOUN,A2
composición familiar,family composition,家庭结构,NOUN,B1
parientes,family relatives,亲属,NOUN,A2
reagrupación familiar,family reunification,家庭团聚,NOUN,B2
tensión familiar,family tension,家庭紧张关系,NOUN,B2
patio de granja,farm yard,农家庭院,NOUN,A2
fascinado,fascinated,着迷的,ADJ,B1
más rápido,faster,更快的,ADJ,A1
decente,fatsoenlijk,体面的,ADJ,B1
grasiento,fatty,油腻的,ADJ,A2
federalización,federalization,联邦化,NOUN,Advanced
menos,fewer,更少的,ADJ,A2
prometida,fiancee,未婚妻,NOUN,B1
personaje de ficción,fictional character,虚构人物,NOUN,B1
médico de campaña,field medic,战地医护兵,NOUN,B2
filipino,filipino,菲律宾的,ADJ,A2
lleno,filled,装满的,ADJ,A1
película,film movie,电影,NOUN,A1
resultado final,final score,最终比分,NOUN,A2
financiero,financier,金融家,NOUN,B2
armas de fuego,firearms,枪支,NOUN,B2
despedido,fired,被解雇的,ADJ,B1
flamenco,flemish,弗拉芒的,ADJ,B1
florido,florid,绚丽的,ADJ,B2
enemigo,foe,仇敌,NOUN,B1
popular,folksy,民间的,ADJ,B1
por un momento,for a moment,片刻,ADV,A2
porque,for because,因为,CCONJ,A1
en venta,for sale,待售的,ADJ,A1
para esto,for this,为此,ADV,A2
a este efecto,for this purpose,为此目的,ADV,B2
combustible fósil,fossil fuel,化石燃料,NOUN,B1
fundación,founding,创立,NOUN,B2
libre,free off,自由空闲的,ADJ,A1
libertad de reunión,freedom of assembly,集会自由,NOUN,B2
libertad de opinión,freedom of opinion,言论自由,NOUN,B2
libertad de culto,freedom of religion,宗教信仰自由,NOUN,B2
libertad de expresión,freedom of speech,言论自由,NOUN,B1
libertad de prensa,freedom of the press,新闻自由,NOUN,B1
desde arriba,from above,从上面,ADV,A2
desde atrás,from behind,从背后,ADV,A2
de donde,from which,从此,ADV,B1
desde dentro,from within,从内部,ADV,B1
primera línea,front line,前线,NOUN,B2
frontera,frontier,边界,NOUN,B1
borracho,full drunk,醉酒的,ADJ,A2
lleno de vida,full of life,充满活力的,ADJ,B1
broma,fun joke,玩笑,NOUN,A1
mobiliario,furnishing,家具陈设,NOUN,B1
más adelante,further on,在更远处,ADV,B1
lo más lejos,furthest,最远地,ADV,B1
humor negro,gallows humor,黑色幽默,NOUN,B2
gastronómico,gastronomic,美食烹饪的,ADJ,B2
hombre gay,gay man,男同性恋者,NOUN,A2
igualdad de género,gender equality,性别平等,NOUN,B2
genital,genital,生殖器,NOUN,B2
novia,girl girlfriend,女朋友,NOUN,A1
con mucho gusto,gladly willingly,乐意地,ADV,A2
proceso de globalización,globalization process,全球化进程,NOUN,B2
gloria,gloriousness,荣耀光辉,NOUN,B2
buenos días,good day,你好,INTJ,A1
buen remedio,good medicine,良药,NOUN,B1
guapo,good-looking person,相貌出众者,NOUN,A2
por Dios,gosh,天哪,INTJ,A2
agraciado,gracious,亲切优美的,ADJ,B2
gramaticalidad,grammaticality,合语法性,NOUN,Advanced
gran ducado,grand duchy,大公国,NOUN,B2
gran duque,grand duke,大公,NOUN,B2
gran oficial,grand officer,大官员,NOUN,Advanced
condición de abuelo,grandparenthood,祖辈身份,NOUN,B2
propina,gratuity,小费赏钱,NOUN,B1
profanación de tumbas,grave desecration,盗墓亵渎,NOUN,Advanced
gravitacional,gravitational,重力的,ADJ,B2
rejilla,grille,栅栏格栅,NOUN,B1
base,ground basis,根据基础,NOUN,B1
cultura de grupo,group culture,群体文化,NOUN,B1
individuo del grupo,group individual,群体个体,NOUN,B2
miembro del grupo,group member,团队成员,NOUN,A2
mentalidad de grupo,group mentality,群体心态,NOUN,B2
norma de grupo,group norm,群体规范,NOUN,B2
solidaridad grupal,group solidarity,团队团结,NOUN,B2
florín,guilder,盾荷兰盾,NOUN,B2
culposo,guilt-ridden,受内疚折磨的,ADJ,B2
culpable,guilty owes,有罪欠债的,ADJ,B1
ginecología,gynaecology,妇科学,NOUN,B2
falta de hábito,habitlessness,缺乏习惯,NOUN,Advanced
comportamiento habitual,habitual behavior,习惯行为,NOUN,B2
bruja,hag,丑老太婆,NOUN,B2
media hora,half hour,半小时,NOUN,A1
semestre,half-year,半年半学年,NOUN,A2
aleluya,hallelujah,哈利路亚,INTJ,B1
hamburguesa,hamburger,汉堡包,NOUN,A1
ahorcado,hanged,被绞死的,ADJ,B1
felizmente,happily,愉快地,ADV,A2
lío,hassle,麻烦纠纷,NOUN,B2
trampilla,hatch,舱口小门,NOUN,B2
cumpleañero,having a birthday,过生日的,ADJ,A2
informe de riesgos,hazard report,危险报告,NOUN,B2
este,he this one,他这个,PRON,A1
velo,headscarf,头巾,NOUN,A2
poder curativo,healing power,治愈力,NOUN,B2
política sanitaria,health policy,卫生保健政策,NOUN,B2
trabajador sanitario,healthcare worker,医务工作者,NOUN,B1
sincero,heartfelt,由衷诚挚的,ADJ,B2
brezal,heath,荒野石楠灌丛,NOUN,B2
por tanto,hence,因此从今,ADV,B1
la,her,她,PRON,A1
hacia aquí,here hither,到这里来,ADV,A2
formación profesional superior,higher professional education,高等职业教育,NOUN,B2
su,his,他的,PRON,A1
historia,history story,历史故事,NOUN,A1
hacia acá,hither,向此处,ADV,B1
participación,holding,持股控股,NOUN,B2
holismo,holism,整体论,NOUN,Advanced
ahuecado,hollowed,中空的被掏空的,ADJ,B2
hurra,hooray,万岁,INTJ,A1
puesto de perritos calientes,hot dog stand,热狗摊,NOUN,A2
cómo es que,how come,怎么会,INTJ,A2
cuánto tiempo,how long,多久,ADV,A1
humanidades,humanities,人文学科,NOUN,B1
húngaro,hungarian,匈牙利的,ADJ,A1
yo,i,我,NOUN,A1
helado,ice cold,冰冷的,ADJ,A2
idiota,idiotic,愚蠢的,ADJ,B1
familia imperial,imperial family,皇室家族,NOUN,B1
médico imperial,imperial physician,御医,NOUN,B2
impresionado,impressed,印象深刻的,ADJ,B1
aquí dentro,in here,在里面,ADV,A1
eufórico,in high spirits,兴高采烈的,ADJ,B2
en paz,in peace,平静地,ADV,A2
en dos,in two,分成两半,ADV,A2
en el que,in which,在其中,PRON,B1
inadecuación,inappropriateness,不恰当,NOUN,B2
a bordo,inboard,在机舱船舱内,ADV,B2
impuesto sobre la renta,income tax,所得税,NOUN,B1
incorporación,incorporation,合并并入,NOUN,B2
incrementado,increased,增加的,ADJ,B1
creciente,increasing,递增的,ADJ,B1
pueblo indígena,indigenous people,原住民,NOUN,B2
en interiores,indoors,在室内,ADV,A2
inflamable,inflammable,易燃的,ADJ,B2
inflexibilidad,inflexibility,顽固僵化,NOUN,B2
nivel de información,informedness,知情程度,NOUN,Advanced
derecho sucesorio,inheritance law,继承法,NOUN,B2
más adentro,innermost,最深处地,ADV,B2
locamente,insanely,疯狂地,ADV,B2
clarividencia,insightfulness,洞察力,NOUN,Advanced
servicio de inteligencia,intelligence service,情报部门,NOUN,B2
previsto,intended,预期的,ADJ,B1
inventario,inventorying,清点存货,NOUN,B2
iraní,iranian,伊朗的,ADJ,A2
irlandés,irish,爱尔兰的,ADJ,A1
irlandés,irish person,爱尔兰人,NOUN,A1
irrelevancia,irrelevance,无关紧要,NOUN,B2
sí mismo,itself,它自己,PRON,A2
judíos,jews,犹太人,NOUN,B1
juicio,judgement,审判判断,NOUN,B1
apenas más de,just over,刚刚超过,ADV,B1
exactamente,just precis,恰好精确地,ADV,B1
entusiasta,keen eager,热切热心的,ADJ,B2
secuestrado,kidnapped,被绑架的,ADJ,B2
tipo,kind sort,种类,NOUN,A1
especie,kind species,物种品类,NOUN,A2
alma gemela,kindred spirit,志趣相投者,NOUN,B2
noqueado,knocked out,被击倒的,ADJ,B2
intercambio de conocimientos,knowledge exchange,知识交流,NOUN,B2
transferencia de conocimiento,knowledge transfer,知识转移,NOUN,B2
famoso,known famous,著名的,ADJ,A1
laboratorio,lab,实验室,NOUN,A2
mercado laboral,labor market,劳动力市场,NOUN,B1
lagunar,lacunary,有缺陷漏洞的,ADJ,Advanced
uso de la lengua,language use,语言使用,NOUN,B1
en gran medida,largely,在很大程度上,ADV,B2
más reciente,latest,最新的,ADJ,A2
equipo jurídico,law team,法律团队,NOUN,B1
almacenamiento en capas,layer storage,分层存储,NOUN,B2
papel protagonista,leading role,主角领衔角色,NOUN,B1
hoja,leaf page,叶子书页,NOUN,A1
legación,legation,公使馆,NOUN,Advanced
cuaresma,lent,大斋期,NOUN,B2
lesbiana,lesbian,女同性恋的,ADJ,B1
menos,less,较少的,ADJ,A2
liberalizar,liberalize,使自由化,VERB,B2
liberador,liberating,令人解脱的,ADJ,B2
licencioso,licentious,放荡淫乱的,ADJ,Advanced
obra de la vida,life's work,毕生心血,NOUN,B2
a tamaño natural,life-size,真人大小的,ADJ,B2
estilo de vida,lifestyle,生活方式,NOUN,A2
marrón claro,light brown,浅棕色的,ADJ,A1
así,like that,那样,ADV,A1
frontera,limit border,界限边界,NOUN,B1
línea de conducta,line of conduct,行为准则,NOUN,B2
alineación,line-up,阵容排队,NOUN,B2
escucha,listen up,听好了,INTJ,A1
hermano menor,little brother,弟弟,NOUN,A1
manecilla,little hand,小手表针,NOUN,A2
pequeño,little one,小家伙,NOUN,A1
hijo pequeño,little son,小儿子,NOUN,A1
solito,little sun,小太阳,NOUN,A2
carga,load cargo,货物负荷,NOUN,B1
encerrado,locked,被锁住的,ADJ,A2
más largo,longer,更长的,ADJ,A1
montones,lots,大量很多,NOUN,A2
en voz alta,loudly,大声地,ADV,A2
lealtad a la autoridad,loyalty to authority,服从权威,NOUN,B2
macroeconómico,macroeconomic,宏观经济的,ADJ,B2
mágicamente,magically,神奇地,ADV,B1
generalizado,mainstream,主流的,ADJ,B2
principal,major,主要的,ADJ,B1
macho,male,雄性男性,NOUN,A2
manipulable,manipulable,可操纵的,ADJ,B2
educado,mannerly,有礼貌的,ADJ,B1
cartografía,mapping,测绘制图,NOUN,B2
cuerpo de marina,marine corps,海军陆战队,NOUN,B2
abuela materna,maternal grandmother,外祖母,NOUN,A1
cuestión de conciencia,matter of conscience,良心问题,NOUN,B2
cuestión de tiempo,matter of time,时间问题,NOUN,B1
máximo,maximal,最大的,ADJ,B1
alcaldicio,mayoral,市长的,ADJ,B2
contenido,meaning content,含义内容,NOUN,B1
albóndigas,meatballs,肉丸,NOUN,A2
manso,meek,温顺顺从的,ADJ,B2
reunión,meeting hit,会晤击中,NOUN,A2
megalómano,megalomanic,夸大狂的,ADJ,Advanced
parlamentario,member of parliament,议员,NOUN,B2
estado miembro,member state,成员国,NOUN,B2
hospital psiquiátrico,mental hospital,精神病院,NOUN,B1
metodológico,methodological,方法论的,ADJ,B2
clase media,middle class,中产阶级,NOUN,B1
centrocampista,midfielder,中场球员,NOUN,B1
poderosísimo,mighty very,极其强大的,ADJ,B2
lechoso,milky,乳白色的,ADJ,B1
millones de,millions of,数以百万计的,NUM,A2
menor,minor,次要较小的,ADJ,B1
grupo minoritario,minority group,少数群体,NOUN,B2
menos,minus,减号,NOUN,A2
fuera de lugar,misplaced,放错位置不妥的,ADJ,B2
partícula modal,modal particle,语气助词,PART,B2
tiempos modernos,modern times,现代时期,NOUN,A2
mono,monkey ape,猴子猿,NOUN,A1
alce,moose,驼鹿,NOUN,B1
moral,morale,士气精神,NOUN,B2
moralizador,moralizing,说教的说理的,ADJ,Advanced
más hermoso,more beautiful,更美丽的,ADJ,A1
más divertido,more fun,更有趣的,ADJ,A1
más importante,more important,更重要的,ADJ,A1
morfina,morphine,吗啡,NOUN,B2
diputado,mp,国会议员,NOUN,B1
señor,mr master,先生大师,NOUN,A1
mucho,much many,许多的大量的,ADJ,A1
multipartes,multipart,多部分的,ADJ,B2
pieza de museo,museum piece,博物馆藏品,NOUN,B1
motín,mutiny,兵变叛乱,NOUN,B2
misticismo,mysticism,神秘主义,NOUN,B2
qué va,nah,才不呢,INTJ,A2
nombrable,nameable,可命名的,ADJ,Advanced
himno nacional,national anthem,国歌,NOUN,B1
seleccionador nacional,national coach,国家队教练,NOUN,B1
indígena americano,native american,美洲原住民,NOUN,B1
nauseabundo,nauseous,令人恶心的,ADJ,B2
vecino,neighbour,邻居,NOUN,A1
nueva construcción,new construction,新建工程,NOUN,B1
cobertura de noticias,news reporting,新闻报道,NOUN,B1
boletín informativo,newsletter,简报通讯,NOUN,B1
no es de extrañar,no wonder,难怪不足为奇,ADV,B1
contaminación acústica,noise nuisance,噪音干扰,NOUN,B2
noruego,norwegian,挪威的,ADJ,A1
no necesariamente,not necessarily,未必不一定,ADV,B1
no mucho,not very,不太不是很,ADV,A1
nutrición,nourishment,滋养营养品,NOUN,B1
guerra nuclear,nuclear war,核战争,NOUN,B2
arma nuclear,nuclear weapon,核武器,NOUN,B2
número uno,number one,头号第一,NOUN,A1
numismático,numismatic,钱币学的,ADJ,Advanced
chiflado,nuts,疯狂的发疯的,ADJ,B2
pensión de jubilación,occupational pension,职业养老金,NOUN,B2
fuera de,off,离开脱离,ADP,A2
mujer mayor,older woman,年长女性,NOUN,A2
tortilla francesa,omelette,煎蛋卷,NOUN,A2
en nombre de,on behalf of,代表,ADP,B1
a bordo,on board,在船上在机上,ADV,A2
a tiempo,on time,准时,ADV,A2
en el cual,on which,在其上,PRON,B1
uno y medio,one and a half,一个半,NUM,A2
cien,one hundred,一百,NUM,A1
uno,one you,某人你,PRON,A2
de sentido único,one-way,单向的,ADJ,B1
tráfico en sentido único,one-way traffic,单向交通,NOUN,B1
ceremonia de apertura,opening ceremony,开幕式,NOUN,B1
zumo de naranja,orange juice,橙汁,NOUN,A1
orden,orderliness,整洁有序,NOUN,B1
orgánicamente,organically,有机地自然地,ADV,B2
otra gente,other people,其他人,NOUN,A1
debería,ought,应当,AUX,B1
nosotros mismos,ourselves,我们自己,PRON,A2
aquí afuera,out here,在这外面,ADV,A2
al aire libre,outdoors,在户外,ADV,A2
debido,owed,应付归欠的,ADJ,B1
emparejado,paired accompanied,配对伴随的,ADJ,B2
palestino,palestinian,巴勒斯坦的,ADJ,A2
paralímpico,paralympic,残奥会的,ADJ,B1
paralizado,paralysed,瘫痪的,ADJ,B1
paralizado,paralyzed,麻痹瘫痪的,ADJ,B1
paquete,parcel,包裹,NOUN,A2
párroco,parish priest,本堂神父,NOUN,B1
elecciones parlamentarias,parliamentary elections,议会选举,NOUN,B2
trabajador a tiempo parcial,part-time worker,兼职员工,NOUN,B1
abuela paterna,paternal grandmother,祖母,NOUN,A1
acera,pavement,人行道,NOUN,A2
turba,peat,泥炭泥煤,NOUN,B2
buhonero,peddler,小贩行商,NOUN,B2
penitencia,penance,赎罪苦修,NOUN,B2
integridad personal,personal integrity,个人尊严完整,NOUN,B2
gasolina,petrol,汽油,NOUN,A2
carácter de fénix,phoenix character,凤凰特质,NOUN,Advanced
número de teléfono,phone number,电话号码,NOUN,A1
fotón,photon,光子,NOUN,B2
fraseo,phrasing,用词遣句表达,NOUN,B2
fisioterapia,physiotherapy,理疗物理治疗,NOUN,B1
tarta,pie,馅饼馅派,NOUN,A2
aguja de pino,pine needle,松针,NOUN,B1
lugar de residencia,place of residence,居住地,NOUN,B1
juego,play game,游戏玩耍,NOUN,A1
gas venenoso,poison gas,毒气,NOUN,B1
jefe de policía,police chief,警察局长,NOUN,B1
pobre diablo,poor devil,可怜虫倒霉蛋,NOUN,B2
desgraciado,poor wretched,可怜悲惨的,ADJ,B1
más pobre,poorer,更贫穷的,ADJ,A2
portugués,portuguese,葡萄牙人,NOUN,A1
elegante,posh,奢华讲究的,ADJ,B1
cargo de autoridad,position of authority,权威职位,NOUN,B2
código postal,postal code,邮政编码,NOUN,A1
central eléctrica,power station,发电厂,NOUN,B1
sala de oración,prayer room,祈祷室,NOUN,B1
mujer embarazada,pregnant woman,孕妇,NOUN,A2
tiempo presente,present time,现今当今,NOUN,B1
elección presidencial,presidential election,总统大选,NOUN,B1
libertad de prensa,press freedom,新闻出版自由,NOUN,B1
activo profesionalmente,professionally active,在职从业人员,NOUN,B2
proliferar,proliferate,激增扩散,VERB,B2
propietario,property owner,业主财产所有者,NOUN,B1
derecho de propiedad,property right,产权所有权,NOUN,B2
propuesta,proposal suggestion,提议建议,NOUN,B1
demostrable,provable,可证明的,ADJ,B2
purificador,purifying,净化的,ADJ,B2
bastantes,quite a few,相当多的,ADJ,B1
tembloroso,quivering,颤抖发抖的,ADJ,B2
radio,radius,半径,NOUN,B1
precipitadamente,rashly,轻率鲁莽地,ADV,B2
reanálisis,re-analysis,重新分析,NOUN,Advanced
reargumentación,re-argument,重新论证,NOUN,Advanced
recriterio,re-criterion,重新设定的标准,NOUN,Advanced
reinterpretación,re-interpretation,重新诠释,NOUN,B2
revaloración,re-judgment,重新审判评估,NOUN,B2
reobservación,re-observation,重新观察,NOUN,Advanced
reposibilidad,re-possibility,重新拥有的可能,NOUN,Advanced
reproceso,re-process,再加工处理,NOUN,Advanced
redireccionamiento,re-route,改道重新规划,NOUN,B2
reespecialización,re-specialization,再专业化,NOUN,Advanced
resíntesis,re-synthesis,再合成,NOUN,Advanced
listo,ready finished,准备完毕的,ADJ,A1
rediseño,redrawing,重新绘制,NOUN,B2
reformulación,reformulation,重新表述,NOUN,B2
de todos modos,regardless,无论如何不顾,ADV,B1
registrado,registered,登记注册的,ADJ,B1
discordia religiosa,religious strife,宗教纷争,NOUN,B2
guerra de religión,religious war,宗教战争,NOUN,B2
religiosidad,religiousness,虔诚宗教性,NOUN,B2
reprochable,reproachable,应受谴责的,ADJ,B2
movimiento de resistencia,resistance movement,抵抗运动,NOUN,B2
escasez de recursos,resource shortage,资源短缺,NOUN,B2
tranquilo,rest assured,安心放心的,ADJ,B1
minorista,retailer,零售商,NOUN,B2
retención,retention,保留挽留,NOUN,B2
retraducción,retranslation,重译,NOUN,B2
costillas,ribs,肋骨,NOUN,A2
paseo en coche,ride lift,搭便车乘车,NOUN,A2
losa de piedra,rock slab,石板岩板,NOUN,B2
fase previa,run-up,准备阶段前夕,NOUN,B2
prisa,rushing,匆忙疾行,NOUN,B1
sabbat,sabbath,安息日,NOUN,B2
seguro,safe secure,安全的,ADJ,A1
lechuga,salad lettuce,生菜莴苣,NOUN,A1
salón,salon,大厅沙龙,NOUN,A2
satisfactorio,satisfying,令人满意的,ADJ,B1
escenario,scene stage,舞台场景,NOUN,A2
año escolar,school year,学年,NOUN,A1
escolar,schoolboy,男学生学童,NOUN,A2
persona instruida,schooled person,受过教育者,NOUN,B2
científicos,scientists,科学家群体,NOUN,A2
motor de búsqueda,search engine,搜索引擎,NOUN,A2
buscador,seeker,寻找者搜寻器,NOUN,B1
visto,seen,被看到的,ADJ,A1
seleccionado,selected,挑选出的,ADJ,B1
autocuidado,self-care,自我照料,NOUN,B1
autoestima,self-esteem,自尊心,NOUN,B2
autoimagen,self-image,自我形象,NOUN,B2
sensualmente,sexily,性感诱人地,ADV,B2
sospechoso,shady suspicious,可疑阴暗的,ADJ,B1
de mierda,shit,极烂差劲的,ADJ,B2
en breve,shortly,不久简短地,ADV,B1
debería,should ought to,应该应当,AUX,A2
proyección,showing,放映展示,NOUN,B1
página lateral,side page,侧边副页,NOUN,B1
suspirante,sighing,叹息的,ADJ,B2
desde entonces,since then,自那时起,ADV,B1
pecador,sinner,罪人犯错者,NOUN,B2
hermanas,sisters,姐妹们,NOUN,A1
habilidoso,skilful,熟练巧妙的,ADJ,B1
deslizante,sliding,滑动的,ADJ,B1
más lento,slower,更缓慢的,ADJ,A1
zorra,slut,荡妇贱人,NOUN,B2
detalle,small gift,小礼物微薄心意,NOUN,A2
inteligente,smart clever,聪明的机灵的,ADJ,A1
elegante,snazzy,时髦抢眼的,ADJ,B2
ronquido,snore,打鼾声,NOUN,B1
moco,snot,鼻涕,NOUN,A2
así pues,so thus,因而如此,ADV,B1
costumbre social,social custom,社会风俗习俗,NOUN,B1
problema social,social problem,社会问题,NOUN,A2
sóftbol,softball,垒球,NOUN,A2
panel solar,solar panel,太阳能电池板,NOUN,B1
banda sonora,soundtrack,原声音乐配乐,NOUN,B1
cita de fuentes,source citation,来源引用,NOUN,B2
sudafricano,south african,南非的,ADJ,A2
sureste,southeast,东南东南部,NOUN,A2
suroccidental,southwest,西南方向的,ADJ,B2
habla,speaking,说话言语,NOUN,B1
agente especial,special agent,特别探员,NOUN,B1
oferta especial,special offer,特价优惠,NOUN,A1
salpicadura,splash,飞溅水花,NOUN,B1
deportivo,sporty,运动风健美的,ADJ,A2
rueda de ardilla,squirrel wheel,松鼠跑轮循环,NOUN,B2
establemente,stably,稳定稳固地,ADV,B2
muerto de hambre,starved,极度饥饿的,ADJ,B1
estado de ánimo,state of mind,心情心境,NOUN,B1
secretario de estado,state secretary,国务秘书副部长,NOUN,B2
espada de acero,steal sword,钢剑,NOUN,B2
orientador,steering,指导操控的,ADJ,B2
robado,stolen,被盗被偷的,ADJ,A2
extrañamente,strangely,奇怪奇特地,ADV,B1
estructuración,structuredness,结构性条理,NOUN,Advanced
préstamo estudiantil,student loan,助学贷款,NOUN,B1
residencia universitaria,student residence,学生宿舍,NOUN,A2
tema,subject topic,主题话题,NOUN,A2
semejante,such a,如此的这类的,DET,B1
gafas de sol,sunglasses,太阳镜墨镜,NOUN,A1
seguro,sure safe,肯定安全的,ADJ,A1
seguramente,surely safe,想必无疑地,ADV,A2
cerdo,swine,猪下流坯,NOUN,A2
suizo,swiss,瑞士的,ADJ,A1
empatía,sympathy empathy,同情共鸣同理心,NOUN,B2
sincronización,sync,同步同时,NOUN,B2
sinóptico,synoptic,概要对照的,ADJ,Advanced
asisistemático,systemless,无系统的杂乱的,ADJ,Advanced
tecnocrático,technocratic,技术官僚的,ADJ,B2
decenas de miles,tens of thousands,数以万计,NUM,B1
terroristas,terrorists,恐怖分子们,NOUN,B1
gracias a Dios,thank god,谢天谢地,INTJ,A1
que,that to,以便表连接,PART,A1
carrera profesional,the career,职业生涯,NOUN,B1
casinos,the casinos,赌场群,NOUN,B1
chinos,the chinese,中国人全体,NOUN,A1
maldito,the devil bastard,恶棍混球,NOUN,B1
tío,the guy,那家伙,NOUN,A2
del chico,the guy's,那个家伙的,NOUN,A2
caja fuerte,the safe,保险箱,NOUN,B1
enfermos,the sick,病人群体,NOUN,A2
justo,the very,正是恰好,ADV,B1
tético,thetic,论题假定的,ADJ,Advanced
más grueso,thicker,更厚的更浓的,ADJ,A2
esta tarde,this evening,今晚今傍晚,ADV,A1
pensativamente,thoughtfully,若有所思沉思地,ADV,B2
movimiento de marea,tidal movement,潮汐运动,NOUN,B2
línea temporal,timeline,时间线进度表,NOUN,B1
dar cuenta de,account for,做出解释负责,VERB,B2
familiarizar,acquaint,使熟悉了解,VERB,B2
asfaltar,asphalt,铺沥青,VERB,B2
desnudar,bare,揭开裸露,VERB,B1
regañar,bark scold,厉声责骂,VERB,B1
acertar,be correct,准确正确,VERB,B1
contar,be counted,被算在内计数,VERB,A2
crearse,be created,被创立产生,VERB,B1
ser conducido,be driven,被驾驶受驱使,VERB,B1
ser talado,be felled,被砍倒击落,VERB,B2
incluirse,be included,被包括列入,VERB,B1
hacer falta,be needed,需要必不可少,VERB,A2
ser castigado,be punished,受到惩罚处分,VERB,B1
salvarse,be saved,获救幸免,VERB,B1
ser llevado,be taken,被带走拿走,VERB,B1
ser engañado,be tricked,被骗上当,VERB,B1
meter la pata,blunder,犯大错出纰漏,VERB,B1
romper,break off,折断中断,VERB,A2
conducir a,bring lead,带来导致引导,VERB,B1
intimidar,bully,恐吓霸凌,VERB,B2
empujar,bump push,推挤碰撞,VERB,A2
centrar,center,集中置于中心,VERB,B1
cerrar los ojos,close eyes,闭上双眼,VERB,A1
soltarse,come loose,松开脱落,VERB,B1
comentar,commentate,解说评论,VERB,A2
reflexionar,consider think,思考斟酌,VERB,B1
contextualizar,contextualize,置于背景中分析,VERB,B2
preparar,cook fix,烹调准备,VERB,A1
determinar,decide determine,决定测定,VERB,B1
incumplir,default,违约不履行,VERB,B2
hacer dieta,diet,节食控制饮食,VERB,A2
desfavorecer,disfavor,使处于不利地位,VERB,Advanced
despedir,dismiss fire,解雇辞退,VERB,B1
hacer deporte,do sports,做体育运动,VERB,A1
sacar agua,draw water,打水汲水,VERB,A2
emborracharse,drink binge,狂饮痛饮,VERB,B1
dejar caer,drop off,顺路放下丢下,VERB,A2
igualar,equal,等于相匹敌,VERB,B1
estrellarse,fall crash,坠落撞毁,VERB,B2
encontrarse,find oneself,身处处于,VERB,A1
encajar,fit suit,合适吻合,VERB,B1
huir,flee escape,逃跑逃避,VERB,B1
parir,food give birth,分娩产子,VERB,B2
funcionar,function work,运转起作用,VERB,A1
dar un permiso,furlough,批准休假停职,VERB,Advanced
adquirir,get acquire,获得取得,VERB,B2
